"Time","Source","Destination","Length","Protocol","Info"
"182.305398","185.220.101.45","54.36.163.65","1480","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"182.400488","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1343473 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"182.493374","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1344893 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"182.493375","185.220.101.45","54.36.163.65","524","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"182.731826","185.220.101.45","54.36.163.65","1084","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"182.731827","185.220.101.45","54.36.163.65","688","TLSv1.2","Ignored Unknown Record"
"182.978219","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"182.978220","185.220.101.45","54.36.163.65","301","TLSv1.2","Ignored Unknown Record"
"183.071789","185.220.101.45","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"183.205316","185.220.101.45","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"183.266338","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"183.266338","185.220.101.45","54.36.163.65","606","TLSv1.2","Ignored Unknown Record"
"183.332027","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"183.387941","185.220.101.45","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"183.588008","185.220.101.45","54.36.163.65","1954","TLSv1.2","Ignored Unknown Record"
"183.916074","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1363613 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"183.916074","185.220.101.45","54.36.163.65","852","TCP","25744  >  8001 [PSH, ACK] Seq=1365661 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"184.290604","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"184.290605","185.220.101.45","54.36.163.65","524","TCP","25744  >  8001 [PSH, ACK] Seq=1368501 Ack=1 Win=21 Len=464 [TCP segment of a reassembled PDU]"
"184.803471","185.220.101.45","54.36.163.65","1840","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"185.035303","185.220.101.45","54.36.163.65","1316","TCP","25744  >  8001 [PSH, ACK] Seq=1370745 Ack=1 Win=21 Len=1256 [TCP segment of a reassembled PDU]"
"185.117051","185.220.101.45","54.36.163.65","374","TCP","[TCP Previous segment not captured] 25744  >  8001 [PSH, ACK] Seq=1373025 Ack=1 Win=21 Len=314 [TCP segment of a reassembled PDU]"
"185.117051","185.220.101.45","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 25744  >  8001 [ACK] Seq=1372001 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"185.580119","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data, Application Data, Application Data"
"185.580119","185.220.101.45","54.36.163.65","688","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"185.840506","185.220.101.45","54.36.163.65","1225","TLSv1.2","Application Data"
"186.310928","185.220.101.45","54.36.163.65","1941","TLSv1.2","Application Data, Application Data"
"186.453773","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"186.615908","185.220.101.45","54.36.163.65","282","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"186.919041","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"186.958034","185.220.101.45","54.36.163.65","292","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"187.212733","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"187.212733","185.220.101.45","54.36.163.65","1416","TLSv1.2","Ignored Unknown Record"
"187.308883","185.220.101.45","54.36.163.65","210","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"187.516117","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"187.516117","185.220.101.45","54.36.163.65","852","TLSv1.2","Ignored Unknown Record"
"187.663902","185.220.101.45","54.36.163.65","2060","TLSv1.2","Ignored Unknown Record"
"187.908561","185.220.101.45","54.36.163.65","1660","TLSv1.2","Application Data, Application Data"
"188.031959","185.220.101.45","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"188.047941","185.220.101.45","54.36.163.65","1084","TLSv1.2","Ignored Unknown Record"
"188.052578","185.220.101.45","54.36.163.65","374","TLSv1.2","Ignored Unknown Record"
"188.302418","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"188.325258","185.220.101.45","54.36.163.65","588","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"188.456313","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"188.456313","185.220.101.45","54.36.163.65","688","TLSv1.2","Ignored Unknown Record"
"188.658281","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"188.658281","185.220.101.45","54.36.163.65","688","TLSv1.2","Ignored Unknown Record"
"188.726566","185.220.101.45","54.36.163.65","499","TLSv1.2","Ignored Unknown Record"
"188.751970","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1414196 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"188.820591","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1415616 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"189.029229","185.220.101.45","54.36.163.65","1390","TLSv1.2","Application Data, Application Data"
"189.152735","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1418366 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"189.278414","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1419786 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"189.278415","185.220.101.45","54.36.163.65","606","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"189.388259","185.220.101.45","54.36.163.65","216","TLSv1.2","Application Data"
"189.747272","185.220.101.45","54.36.163.65","603","TLSv1.2","Application Data"
"189.979958","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1423079 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"189.989165","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1424499 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"190.002547","185.220.101.45","54.36.163.65","673","TLSv1.2","Application Data"
"190.240352","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data, Application Data"
"190.240352","185.220.101.45","54.36.163.65","1498","TCP","25744  >  8001 [PSH, ACK] Seq=1429208 Ack=1 Win=21 Len=1438 [TCP segment of a reassembled PDU]"
"190.273763","185.220.101.45","54.36.163.65","670","TCP","25744  >  8001 [PSH, ACK] Seq=1430646 Ack=1 Win=21 Len=610 [TCP segment of a reassembled PDU]"
"190.336076","185.220.101.45","54.36.163.65","292","TCP","[TCP Previous segment not captured] 25744  >  8001 [PSH, ACK] Seq=1432280 Ack=1 Win=21 Len=232 [TCP segment of a reassembled PDU]"
"190.336076","185.220.101.45","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 25744  >  8001 [ACK] Seq=1431256 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"190.676574","185.220.101.45","54.36.163.65","1081","TLSv1.2","Application Data, Application Data, Application Data"
"190.713288","185.220.101.45","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"191.070790","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"191.070790","185.220.101.45","54.36.163.65","688","TLSv1.2","Ignored Unknown Record"
"191.466666","185.220.101.45","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"191.508321","185.220.101.45","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"191.852106","185.220.101.45","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"191.864042","185.220.101.45","54.36.163.65","1084","TLSv1.2","Ignored Unknown Record"
"191.884066","185.220.101.45","54.36.163.65","210","TLSv1.2","Ignored Unknown Record"
"192.210964","185.220.101.45","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"192.231946","185.220.101.45","54.36.163.65","867","TLSv1.2","Ignored Unknown Record"
"192.749893","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1445044 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"192.749893","185.220.101.45","54.36.163.65","611","TLSv1.2","Application Data"
"193.110216","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data"
"193.110216","185.220.101.45","54.36.163.65","688","TCP","25744  >  8001 [PSH, ACK] Seq=1449691 Ack=1 Win=21 Len=628 [TCP segment of a reassembled PDU]"
"193.577992","185.220.101.45","54.36.163.65","1946","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"194.191813","185.220.101.45","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"194.223979","185.220.101.45","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"194.478092","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"194.478092","185.220.101.45","54.36.163.65","474","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"194.534453","185.220.101.45","54.36.163.65","588","TLSv1.2","Ignored Unknown Record"
"194.595080","185.220.101.45","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"194.615295","185.220.101.45","54.36.163.65","984","TLSv1.2","Ignored Unknown Record"
"195.073332","185.220.101.45","54.36.163.65","474","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"195.096000","185.220.101.45","54.36.163.65","79","TLSv1.2","Ignored Unknown Record"
"195.183814","185.220.101.45","54.36.163.65","292","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"195.204135","185.220.101.45","54.36.163.65","1011","TLSv1.2","Ignored Unknown Record"
"195.567939","185.220.101.45","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"195.795684","185.220.101.45","54.36.163.65","449","TLSv1.2","Ignored Unknown Record"
"195.823017","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"196.167940","185.220.101.45","54.36.163.65","1316","TLSv1.2","Ignored Unknown Record"
"196.323456","185.220.101.45","54.36.163.65","1011","TLSv1.2","Ignored Unknown Record"
"196.557328","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"196.775940","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"196.905548","185.220.101.45","54.36.163.65","210","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"197.204073","185.220.101.45","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"197.275018","185.220.101.45","54.36.163.65","449","TLSv1.2","Ignored Unknown Record"
"197.827409","185.220.101.45","54.36.163.65","1941","TLSv1.2","Application Data"
"198.076347","185.220.101.45","54.36.163.65","1864","TLSv1.2","Application Data, Application Data"
"198.394889","185.220.101.45","54.36.163.65","1084","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"198.394889","185.220.101.45","54.36.163.65","1498","TLSv1.2","Ignored Unknown Record"
"198.415930","185.220.101.45","54.36.163.65","201","TLSv1.2","Ignored Unknown Record"
"198.585459","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1491884 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"198.585459","185.220.101.45","54.36.163.65","852","TCP","25744  >  8001 [PSH, ACK] Seq=1493932 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"198.667944","185.220.101.45","54.36.163.65","1480","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"198.712739","185.220.101.45","54.36.163.65","128","TCP","[TCP Previous segment not captured] 25744  >  8001 [PSH, ACK] Seq=1497168 Ack=1 Win=21 Len=68 [TCP segment of a reassembled PDU]"
"198.712739","185.220.101.45","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 25744  >  8001 [ACK] Seq=1496144 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"198.791983","185.220.101.45","54.36.163.65","420","TLSv1.2","Application Data"
"199.175978","185.220.101.45","54.36.163.65","220","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"199.197787","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1502794 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"199.380010","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1504214 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"199.380010","185.220.101.45","54.36.163.65","606","TCP","25744  >  8001 [PSH, ACK] Seq=1506262 Ack=1 Win=21 Len=546 [TCP segment of a reassembled PDU]"
"199.767995","185.220.101.45","54.36.163.65","216","TLSv1.2","Application Data, Application Data"
"199.781257","185.220.101.45","54.36.163.65","1084","TCP","25744  >  8001 [ACK] Seq=1506964 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"199.788301","185.220.101.45","54.36.163.65","374","TCP","25744  >  8001 [PSH, ACK] Seq=1507988 Ack=1 Win=21 Len=314 [TCP segment of a reassembled PDU]"
"200.327896","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data, Application Data"
"200.327896","185.220.101.45","54.36.163.65","208","TCP","25744  >  8001 [PSH, ACK] Seq=1510350 Ack=1 Win=21 Len=148 [TCP segment of a reassembled PDU]"
"200.595932","185.220.101.45","54.36.163.65","292","TCP","[TCP Previous segment not captured] 25744  >  8001 [PSH, ACK] Seq=1511522 Ack=1 Win=21 Len=232 [TCP segment of a reassembled PDU]"
"200.595932","185.220.101.45","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 25744  >  8001 [ACK] Seq=1510498 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"200.788008","185.220.101.45","54.36.163.65","1011","TLSv1.2","Application Data"
"201.060942","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"201.150995","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"201.433245","185.220.101.45","54.36.163.65","1234","TLSv1.2","Ignored Unknown Record"
"201.651237","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"201.778253","185.220.101.45","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"201.996803","185.220.101.45","54.36.163.65","210","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"202.136379","185.220.101.45","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"202.357195","185.220.101.45","54.36.163.65","292","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"202.507464","185.220.101.45","54.36.163.65","1294","TLSv1.2","Ignored Unknown Record"
"202.826175","185.220.101.45","54.36.163.65","1398","TCP","25744  >  8001 [PSH, ACK] Seq=1524643 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"203.032178","185.220.101.45","54.36.163.65","1321","TLSv1.2","Application Data"
"203.424870","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data"
"203.424870","185.220.101.45","54.36.163.65","407","TCP","25744  >  8001 [PSH, ACK] Seq=1529290 Ack=1 Win=21 Len=347 [TCP segment of a reassembled PDU]"
"204.060054","185.220.101.45","54.36.163.65","1893","TLSv1.2","Application Data, Application Data, Application Data"
"204.156494","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1531470 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"204.156494","185.220.101.45","54.36.163.65","688","TCP","25744  >  8001 [PSH, ACK] Seq=1533518 Ack=1 Win=21 Len=628 [TCP segment of a reassembled PDU]"
"204.258372","185.220.101.45","54.36.163.65","1398","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"204.415107","185.220.101.45","54.36.163.65","1636","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"204.503935","185.220.101.45","54.36.163.65","1316","TCP","25744  >  8001 [PSH, ACK] Seq=1537060 Ack=1 Win=21 Len=1256 [TCP segment of a reassembled PDU]"
"204.535047","185.220.101.45","54.36.163.65","1398","TCP","25744  >  8001 [PSH, ACK] Seq=1538316 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"204.809972","185.220.101.45","54.36.163.65","1084","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"204.809972","185.220.101.45","54.36.163.65","474","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"204.835987","185.220.101.45","54.36.163.65","588","TLSv1.2","Ignored Unknown Record"
"204.886064","185.220.101.45","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"204.956951","185.220.101.45","54.36.163.65","1316","TLSv1.2","Ignored Unknown Record"
"205.060446","185.220.101.45","54.36.163.65","809","TLSv1.2","Ignored Unknown Record"
"205.200059","185.220.101.45","54.36.163.65","1398","TCP","25744  >  8001 [PSH, ACK] Seq=1547093 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"205.237710","185.220.101.45","54.36.163.65","293","TLSv1.2","Application Data"
"205.583931","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data"
"205.679021","185.220.101.45","54.36.163.65","456","TCP","[TCP Previous segment not captured] 25744  >  8001 [PSH, ACK] Seq=1552083 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU] [TCP segment of a reassembled PDU]"
"205.838787","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1552479 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"205.838787","185.220.101.45","54.36.163.65","852","TCP","25744  >  8001 [PSH, ACK] Seq=1554527 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"205.884861","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"205.884861","185.220.101.45","54.36.163.65","442","TCP","25744  >  8001 [PSH, ACK] Seq=1557367 Ack=1 Win=21 Len=382 [TCP segment of a reassembled PDU]"
"206.063924","185.220.101.45","54.36.163.65","857","TLSv1.2","Application Data"
"206.136033","185.220.101.45","54.36.163.65","1084","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"206.407974","185.220.101.45","54.36.163.65","2108","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"206.407974","185.220.101.45","54.36.163.65","606","TLSv1.2","Ignored Unknown Record"
"206.520308","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"207.510375","185.220.101.45","54.36.163.65","1084","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"207.510375","185.220.101.45","54.36.163.65","1498","TLSv1.2","Ignored Unknown Record"
"207.517698","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"207.538313","185.220.101.45","54.36.163.65","206","TLSv1.2","Ignored Unknown Record"
"207.887984","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"207.887984","185.220.101.45","54.36.163.65","852","TLSv1.2","Ignored Unknown Record"
"208.187921","185.220.101.45","54.36.163.65","1732","TLSv1.2","Ignored Unknown Record"
"208.724884","185.220.101.45","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"208.724884","185.220.101.45","54.36.163.65","770","TLSv1.2","Ignored Unknown Record"
"208.886722","185.220.101.45","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"209.064113","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"209.231971","185.220.101.45","54.36.163.65","128","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"209.505113","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"209.587537","185.220.101.45","54.36.163.65","263","TLSv1.2","Ignored Unknown Record"
"210.079827","185.220.101.45","54.36.163.65","1941","TLSv1.2","Application Data"
"210.531487","185.220.101.45","54.36.163.65","807","TLSv1.2","Application Data"
"211.178884","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1587707 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"211.178884","185.220.101.45","54.36.163.65","611","TLSv1.2","Application Data"
"211.348448","185.220.101.45","54.36.163.65","1398","TLSv1.2","Application Data"
"211.592889","185.220.101.45","54.36.163.65","1480","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"211.775941","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1593064 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"211.952000","185.220.101.45","54.36.163.65","1234","TCP","25744  >  8001 [PSH, ACK] Seq=1594484 Ack=1 Win=21 Len=1174 [TCP segment of a reassembled PDU]"
"212.067607","185.220.101.45","54.36.163.65","1398","TLSv1.2","Application Data, Application Data"
"212.345839","185.220.101.45","54.36.163.65","1254","TLSv1.2","Application Data, Application Data"
"212.512452","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1598190 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"212.705278","185.220.101.45","54.36.163.65","292","TCP","[TCP Previous segment not captured] 25744  >  8001 [PSH, ACK] Seq=1600634 Ack=1 Win=21 Len=232 [TCP segment of a reassembled PDU]"
"212.705279","185.220.101.45","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 25744  >  8001 [ACK] Seq=1599610 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"212.887954","185.220.101.45","54.36.163.65","1398","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"213.137002","185.220.101.45","54.36.163.65","759","TLSv1.2","Application Data, Application Data"
"213.325873","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1602903 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"213.487224","185.220.101.45","54.36.163.65","1316","TCP","25744  >  8001 [PSH, ACK] Seq=1604323 Ack=1 Win=21 Len=1256 [TCP segment of a reassembled PDU]"
"213.872124","185.220.101.45","54.36.163.65","1011","TLSv1.2","Application Data"
"214.055248","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"214.204120","185.220.101.45","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"214.373131","185.220.101.45","54.36.163.65","1234","TLSv1.2","Ignored Unknown Record"
"214.600309","185.220.101.45","54.36.163.65","1816","TLSv1.2","Ignored Unknown Record"
"214.718326","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1612300 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"214.871946","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"214.871947","185.220.101.45","54.36.163.65","606","TCP","25744  >  8001 [PSH, ACK] Seq=1615768 Ack=1 Win=21 Len=546 [TCP segment of a reassembled PDU]"
"214.978836","185.220.101.45","54.36.163.65","1480","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"215.099347","185.220.101.45","54.36.163.65","456","TCP","[TCP Previous segment not captured] 25744  >  8001 [PSH, ACK] Seq=1618758 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"215.099347","185.220.101.45","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 25744  >  8001 [ACK] Seq=1617734 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"215.111829","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"215.119747","185.220.101.45","54.36.163.65","524","TCP","25744  >  8001 [PSH, ACK] Seq=1621202 Ack=1 Win=21 Len=464 [TCP segment of a reassembled PDU]"
"215.257308","185.220.101.45","54.36.163.65","62","TLSv1.2","Application Data"
"215.372142","185.220.101.45","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"215.559982","185.220.101.45","54.36.163.65","688","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"215.671682","185.220.101.45","54.36.163.65","216","TLSv1.2","Ignored Unknown Record"
"215.975916","185.220.101.45","54.36.163.65","603","TLSv1.2","Application Data"
"215.987710","185.220.101.45","54.36.163.65","1084","TCP","25744  >  8001 [ACK] Seq=1626381 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"215.996694","185.220.101.45","54.36.163.65","456","TCP","25744  >  8001 [PSH, ACK] Seq=1627405 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"216.100521","185.220.101.45","54.36.163.65","1316","TCP","25744  >  8001 [PSH, ACK] Seq=1627801 Ack=1 Win=21 Len=1256 [TCP segment of a reassembled PDU]"
"216.168654","185.220.101.45","54.36.163.65","1040","TLSv1.2","Application Data, Application Data"
"216.332907","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1630037 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"216.332908","185.220.101.45","54.36.163.65","852","TCP","25744  >  8001 [PSH, ACK] Seq=1632085 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"216.516276","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"216.516276","185.220.101.45","54.36.163.65","524","TCP","25744  >  8001 [PSH, ACK] Seq=1634925 Ack=1 Win=21 Len=464 [TCP segment of a reassembled PDU]"
"216.669236","185.220.101.45","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"216.669236","185.220.101.45","54.36.163.65","852","TCP","25744  >  8001 [PSH, ACK] Seq=1637437 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"216.894822","185.220.101.45","54.36.163.65","2108","TCP","25744  >  8001 [PSH, ACK] Seq=1638229 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"216.894822","185.220.101.45","54.36.163.65","730","TLSv1.2","Application Data, Application Data"
"217.013725","185.220.101.45","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"217.143991","185.220.101.45","54.36.163.65","1316","TLSv1.2","Ignored Unknown Record"
"217.419082","185.220.101.45","54.36.163.65","1011","TLSv1.2","Ignored Unknown Record"
"217.765501","185.220.101.45","54.36.163.65","1398","TLSv1.2","Application Data, Application Data"
"217.799094","185.220.101.45","54.36.163.65","865","TLSv1.2","Application Data"
"218.237912","185.220.101.45","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"218.285296","185.220.101.45","54.36.163.65","836","TLSv1.2","Ignored Unknown Record"
"218.623974","185.220.101.45","54.36.163.65","1480","TCP","25744  >  8001 [PSH, ACK] Seq=1648831 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
