"Time","Source","Destination","Length","Protocol","Info"
"1297.105692","185.129.62.62","54.36.163.65","1953","TLSv1.2","Application Data, Application Data, Application Data"
"1297.221574","185.129.62.62","54.36.163.65","906","TLSv1.2","Application Data, Application Data"
"1297.460731","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1297.773612","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1298.004671","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1298.114619","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1298.329499","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1298.429541","185.129.62.62","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"1298.644429","185.129.62.62","54.36.163.65","363","TLSv1.2","Application Data"
"1298.794375","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1298.995968","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1299.144693","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1299.245370","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1299.428799","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1299.643060","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1299.985487","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1300.087489","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1300.281584","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1300.407302","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1300.531175","185.129.62.62","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"1300.713444","185.129.62.62","54.36.163.65","363","TLSv1.2","Application Data"
"1301.241491","185.129.62.62","54.36.163.65","2787","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1301.344890","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1301.648595","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1301.829618","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1302.064969","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1302.269583","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1302.409517","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1302.827502","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1302.827502","185.129.62.62","54.36.163.65","395","TCP","46438  >  8001 [PSH, ACK] Seq=6125640 Ack=1 Win=502 Len=323 TSval=1872016046 TSecr=324886510 [TCP segment of a reassembled PDU]"
"1302.966750","185.129.62.62","54.36.163.65","111","TLSv1.2","Application Data"
"1303.065067","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1303.167810","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1303.281324","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1303.380940","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1303.501000","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1303.638586","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1303.841541","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1303.982500","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1304.181540","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1304.457512","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1304.683940","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1304.781547","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1305.037288","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1305.179597","185.129.62.62","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"1305.289631","185.129.62.62","54.36.163.65","363","TLSv1.2","Application Data"
"1305.381528","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1305.702451","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1305.802955","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1306.009645","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1306.361486","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1306.459169","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1306.691071","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1306.790876","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1307.023779","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1307.723470","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1307.723470","185.129.62.62","54.36.163.65","662","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"1307.825535","185.129.62.62","54.36.163.65","930","TLSv1.2","Application Data, Application Data"
"1308.035942","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1308.185888","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1308.285507","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1308.566181","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1308.697488","185.129.62.62","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"1308.797500","185.129.62.62","54.36.163.65","363","TLSv1.2","Application Data"
"1309.045514","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1309.213820","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1309.307527","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1309.457603","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1309.737193","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1310.065301","185.129.62.62","54.36.163.65","1953","TLSv1.2","Application Data, Application Data, Application Data"
"1310.177547","185.129.62.62","54.36.163.65","906","TLSv1.2","Application Data, Application Data"
"1310.296918","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1311.117039","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1311.117039","185.129.62.62","54.36.163.65","662","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"1311.228945","185.129.62.62","54.36.163.65","1473","TLSv1.2","Application Data, Application Data, Application Data"
"1311.374365","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1311.514995","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1311.702959","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1311.801819","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1312.099612","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1312.373853","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1312.471797","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1312.865948","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1312.963878","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1313.141641","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1313.237676","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1313.435413","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1313.741432","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1314.139597","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1314.250272","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1314.593533","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1314.755668","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1314.862966","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1315.158502","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1315.400164","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1315.536833","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1315.711825","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1315.995529","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1316.196478","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1316.305513","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1316.405755","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1316.599580","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1316.742390","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1316.887344","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1317.230109","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1317.469739","185.129.62.62","54.36.163.65","1953","TLSv1.2","Application Data, Application Data, Application Data"
"1317.749702","185.129.62.62","54.36.163.65","906","TLSv1.2","Application Data, Application Data"
"1317.937534","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1318.229973","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1318.428203","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1318.597646","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1318.739391","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1318.932250","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1319.069953","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1319.459194","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1319.557391","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1319.735927","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1319.830804","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1319.934569","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1320.044801","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1320.261401","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1320.354270","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1320.521509","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1320.617296","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1320.842046","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1320.929193","185.129.62.62","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"1321.078266","185.129.62.62","54.36.163.65","1449","TLSv1.2","Application Data, Application Data, Application Data"
"1321.342019","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1321.440363","185.129.62.62","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"1321.562374","185.129.62.62","54.36.163.65","363","TLSv1.2","Application Data"
"1321.741419","185.129.62.62","54.36.163.65","1953","TLSv1.2","Application Data, Application Data, Application Data"
"1321.922067","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1322.291598","185.129.62.62","54.36.163.65","906","TLSv1.2","Application Data, Application Data"
"1322.393684","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1322.495159","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1322.654900","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1322.765489","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1322.941906","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1323.051280","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1323.368859","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1323.513065","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1323.753376","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1324.007554","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1324.178082","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1324.337779","185.129.62.62","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"1324.433980","185.129.62.62","54.36.163.65","906","TLSv1.2","Application Data, Application Data"
"1324.773701","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1324.965760","185.129.62.62","54.36.163.65","1953","TLSv1.2","Application Data, Application Data, Application Data"
"1325.195923","185.129.62.62","54.36.163.65","1449","TLSv1.2","Application Data, Application Data, Application Data"
"1325.545084","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1325.769779","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1325.967267","185.129.62.62","54.36.163.65","1953","TLSv1.2","Application Data, Application Data, Application Data"
"1326.144134","185.129.62.62","54.36.163.65","363","TLSv1.2","Application Data"
"1326.290519","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1326.446901","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1326.571724","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1326.784714","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1327.001497","185.129.62.62","54.36.163.65","2496","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1327.239571","185.129.62.62","54.36.163.65","1449","TLSv1.2","Application Data, Application Data, Application Data"
"1327.533773","185.129.62.62","54.36.163.65","1953","TLSv1.2","Application Data, Application Data, Application Data"
"1327.774950","185.129.62.62","54.36.163.65","363","TLSv1.2","Application Data"
"1327.915645","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1328.068917","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1328.400426","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1328.745985","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1329.007020","185.129.62.62","54.36.163.65","1953","TLSv1.2","Application Data, Application Data, Application Data"
"1329.221833","185.129.62.62","54.36.163.65","906","TLSv1.2","Application Data, Application Data"
"1329.768309","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1329.951655","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1330.331005","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1330.629802","185.129.62.62","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"1330.728672","185.129.62.62","54.36.163.65","1992","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1330.965579","185.129.62.62","54.36.163.65","1113","TLSv1.2","Application Data"
"1331.063946","185.129.62.62","54.36.163.65","117","TLSv1.2","Application Data"
"1331.264341","185.129.62.62","54.36.163.65","1113","TLSv1.2","Application Data"
"1331.288508","185.129.62.62","54.36.163.65","117","TLSv1.2","Application Data"
"1331.741566","185.129.62.62","54.36.163.65","1566","TLSv1.2","Application Data, Application Data"
"1331.838541","185.129.62.62","54.36.163.65","750","TLSv1.2","Application Data, Application Data"
"1332.127034","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1332.150395","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1332.525527","185.129.62.62","54.36.163.65","2064","TLSv1.2","Application Data, Application Data, Application Data"
"1332.622188","185.129.62.62","54.36.163.65","1881","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1332.926136","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1332.952160","185.129.62.62","54.36.163.65","1068","TLSv1.2","Application Data"
"1333.017123","185.129.62.62","54.36.163.65","1248","TLSv1.2","Application Data, Application Data, Application Data"
"1333.957541","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1333.957542","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1333.980337","185.129.62.62","54.36.163.65","821","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"1334.056936","185.129.62.62","54.36.163.65","705","TLSv1.2","Application Data, Application Data"
"1334.387062","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1334.749083","185.129.62.62","54.36.163.65","2154","TLSv1.2","Application Data, Application Data, Application Data"
"1334.890664","185.129.62.62","54.36.163.65","705","TLSv1.2","Application Data, Application Data"
"1335.165628","185.129.62.62","54.36.163.65","1113","TLSv1.2","Application Data"
"1335.265468","185.129.62.62","54.36.163.65","1746","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1335.869160","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1336.350546","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1336.374984","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1336.458091","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1337.046689","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1337.046689","185.129.62.62","54.36.163.65","977","TLSv1.2","Application Data, Application Data"
"1337.151813","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1337.475462","185.129.62.62","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"1337.574529","185.129.62.62","54.36.163.65","1992","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1338.351279","185.129.62.62","54.36.163.65","2496","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1338.452172","185.129.62.62","54.36.163.65","1449","TLSv1.2","Application Data, Application Data, Application Data"
"1339.178873","185.129.62.62","54.36.163.65","2787","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1339.278364","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1339.785662","185.129.62.62","54.36.163.65","1113","TLSv1.2","Application Data"
"1339.891117","185.129.62.62","54.36.163.65","2289","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1340.431183","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1340.431183","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1340.453943","185.129.62.62","54.36.163.65","911","TLSv1.2","Application Data, Application Data"
"1340.533541","185.129.62.62","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"1341.370127","185.129.62.62","54.36.163.65","2490","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1341.469927","185.129.62.62","54.36.163.65","1746","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1342.326956","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1342.326956","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1342.353663","185.129.62.62","54.36.163.65","368","TLSv1.2","Application Data"
"1342.424720","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data"
"1342.809238","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1342.831940","185.129.62.62","54.36.163.65","1068","TLSv1.2","Application Data"
"1342.906915","185.129.62.62","54.36.163.65","1248","TLSv1.2","Application Data, Application Data, Application Data"
"1343.870358","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1343.870358","185.129.62.62","54.36.163.65","389","TCP","46438  >  8001 [PSH, ACK] Seq=6347727 Ack=1 Win=502 Len=317 TSval=1872057093 TSecr=324927007 [TCP segment of a reassembled PDU]"
"1343.901933","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"1343.969542","185.129.62.62","54.36.163.65","1203","TLSv1.2","Application Data, Application Data, Application Data"
"1344.436378","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1344.446628","185.129.62.62","54.36.163.65","1520","TLSv1.2","Application Data, Application Data"
"1344.466180","185.129.62.62","54.36.163.65","706","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"1344.531886","185.129.62.62","54.36.163.65","1248","TLSv1.2","Application Data, Application Data, Application Data"
"1345.738606","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1345.738607","185.129.62.62","54.36.163.65","932","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"1345.832253","185.129.62.62","54.36.163.65","1746","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1347.106850","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1347.133609","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1347.210033","185.129.62.62","54.36.163.65","2244","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1347.621862","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1347.621862","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1347.644524","185.129.62.62","54.36.163.65","1409","TLSv1.2","Application Data, Application Data"
"1347.721566","185.129.62.62","54.36.163.65","1746","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1348.773588","185.129.62.62","54.36.163.65","1656","TLSv1.2","Application Data, Application Data"
"1348.773589","185.129.62.62","54.36.163.65","1520","TLSv1.2","Application Data, Application Data, Application Data"
"1348.796422","185.129.62.62","54.36.163.65","298","TLSv1.2","Application Data"
"1348.875366","185.129.62.62","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"1349.821168","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1349.821168","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1349.821168","185.129.62.62","54.36.163.65","1520","TLSv1.2","Application Data, Application Data, Application Data"
"1349.844229","185.129.62.62","54.36.163.65","801","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"1349.919750","185.129.62.62","54.36.163.65","2535","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1350.774349","185.129.62.62","54.36.163.65","1656","TLSv1.2","Application Data, Application Data"
"1350.801004","185.129.62.62","54.36.163.65","1203","TLSv1.2","Application Data, Application Data, Application Data"
"1350.871933","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1351.118448","185.129.62.62","54.36.163.65","1113","TLSv1.2","Application Data"
"1351.217381","185.129.62.62","54.36.163.65","2289","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1351.528480","185.129.62.62","54.36.163.65","1113","TLSv1.2","Application Data"
"1351.627414","185.129.62.62","54.36.163.65","1746","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1352.611957","185.129.62.62","54.36.163.65","1566","TLSv1.2","Application Data, Application Data"
"1352.711725","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1352.711726","185.129.62.62","54.36.163.65","569","TLSv1.2","Application Data"
"1352.940237","185.129.62.62","54.36.163.65","1566","TLSv1.2","Application Data, Application Data"
"1353.038729","185.129.62.62","54.36.163.65","1836","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1353.287570","185.129.62.62","54.36.163.65","1113","TLSv1.2","Application Data"
"1353.388221","185.129.62.62","54.36.163.65","117","TLSv1.2","Application Data"
"1353.703201","185.129.62.62","54.36.163.65","2742","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1353.803251","185.129.62.62","54.36.163.65","117","TLSv1.2","Application Data"
"1354.034957","185.129.62.62","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"1355.095012","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1355.095013","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1355.117831","185.129.62.62","54.36.163.65","821","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"1355.192701","185.129.62.62","54.36.163.65","705","TLSv1.2","Application Data, Application Data"
"1356.519606","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1356.519607","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1356.542820","185.129.62.62","54.36.163.65","1163","TLSv1.2","Application Data, Application Data"
"1356.616486","185.129.62.62","54.36.163.65","1449","TLSv1.2","Application Data, Application Data, Application Data"
"1358.446216","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1358.446217","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1358.446217","185.129.62.62","54.36.163.65","1520","TLSv1.2","Application Data, Application Data, Application Data"
"1358.469007","185.129.62.62","54.36.163.65","1092","TLSv1.2","Application Data, Application Data"
"1359.846243","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1359.846244","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1359.846244","185.129.62.62","54.36.163.65","1520","TLSv1.2","Application Data, Application Data, Application Data"
"1359.869123","185.129.62.62","54.36.163.65","549","TLSv1.2","Application Data"
"1360.876703","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"1360.876704","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1360.876704","185.129.62.62","54.36.163.65","1520","TLSv1.2","Application Data, Application Data, Application Data"
"1360.899438","185.129.62.62","54.36.163.65","549","TLSv1.2","Application Data"
"1361.796737","185.129.62.62","54.36.163.65","2742","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1361.995000","185.129.62.62","54.36.163.65","615","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"1362.135398","185.129.62.62","54.36.163.65","2832","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1362.322954","185.129.62.62","54.36.163.65","2697","TLSv1.2","Application Data, Application Data, Application Data, Application Data"
"1362.437100","185.129.62.62","54.36.163.65","2968","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1362.437101","185.129.62.62","54.36.163.65","1224","TLSv1.2","Application Data, Application Data"
"1362.459896","185.129.62.62","54.36.163.65","413","TCP","46438  >  8001 [PSH, ACK] Seq=6452502 Ack=1 Win=502 Len=341 TSval=1872075682 TSecr=324946537 [TCP segment of a reassembled PDU]"
"1363.005700","185.129.62.62","54.36.163.65","117","TLSv1.2","Application Data"
"1363.562139","185.129.62.62","54.36.163.65","1113","TLSv1.2","Application Data"
