"Time","Source","Destination","Length","Protocol","Info"
"635.642270","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"635.707183","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"635.771954","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"635.872770","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"636.193030","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"636.323332","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"636.388503","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"636.439251","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"636.454025","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"636.555032","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"636.648743","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"636.713707","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"636.784985","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"636.850141","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"636.997794","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"637.063562","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"637.131579","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"637.301560","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"637.451661","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"637.606757","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"637.672167","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"637.758886","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"637.824177","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"638.006435","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"638.109623","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"638.213630","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"638.357673","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"638.485295","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"638.581607","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"638.696728","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"638.820915","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"639.010046","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"639.120520","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"639.185399","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"639.294046","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"639.359238","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"639.469163","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"639.533803","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"639.598545","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"639.699800","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"639.764908","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"639.829943","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"640.012560","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"640.097470","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"640.162959","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"640.263912","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"640.442680","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"640.594570","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"640.787164","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"640.852371","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"641.016390","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"641.124792","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"641.190268","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"641.255569","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"641.361463","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"641.513855","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"641.621605","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"641.706866","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"641.771976","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"641.837293","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"642.019186","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"642.133236","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"642.148263","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"642.256839","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"642.371956","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"642.479038","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"642.543580","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"642.602670","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"642.608380","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"642.717626","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"642.833043","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"643.022512","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"643.125426","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"643.229299","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"643.344735","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"643.480305","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"643.576126","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"643.640889","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"643.705528","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"643.805681","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"643.870761","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"644.026778","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"644.091968","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"644.152388","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"644.156794","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"644.267505","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"644.521093","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"644.747417","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"644.848866","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"644.915054","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"645.031333","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"645.143616","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"645.208745","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"645.273700","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"645.374221","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"645.488998","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"645.553781","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"645.618634","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"645.719804","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"645.785141","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"645.850019","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"646.032937","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"646.144846","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"646.276105","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"646.341200","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"646.534290","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"646.725820","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"646.790309","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"646.934711","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"647.050416","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"647.085099","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"647.179606","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"647.280881","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"647.395882","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"647.513220","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"647.626714","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"647.745612","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"647.857123","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"653.073522","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"653.086398","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"653.089962","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"653.151039","198.52.200.39","10.0.2.15","1179","TLSv1.2","Application Data, Application Data, Application Data"
"653.274365","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"653.390068","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"653.455045","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"653.521890","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"653.585149","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"653.650381","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"653.715415","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"653.765734","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data"
"653.780541","198.52.200.39","10.0.2.15","316","TLSv1.2","Application Data"
"653.845433","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"653.916029","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"654.058662","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"654.227500","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"654.329567","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"654.408192","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"654.495539","198.52.200.39","10.0.2.15","1474","TCP","443  >  38894 [ACK] Seq=4464459 Ack=7614399 Win=65535 Len=1420 [TCP segment of a reassembled PDU]"
"654.495576","198.52.200.39","10.0.2.15","205","TLSv1.2","Application Data"
"654.495645","198.52.200.39","10.0.2.15","1392","TCP","443  >  38894 [PSH, ACK] Seq=4466030 Ack=7614399 Win=65535 Len=1338 [TCP segment of a reassembled PDU]"
"654.560751","198.52.200.39","10.0.2.15","830","TLSv1.2","Application Data, Application Data"
"654.610774","198.52.200.39","10.0.2.15","1392","TCP","443  >  38894 [PSH, ACK] Seq=4468144 Ack=7619829 Win=65535 Len=1338 [TCP segment of a reassembled PDU]"
"654.625130","198.52.200.39","10.0.2.15","287","TLSv1.2","Application Data"
"654.726817","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"654.841075","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"654.945194","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"655.063569","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data"
"655.085621","198.52.200.39","10.0.2.15","316","TLSv1.2","Application Data"
"655.212016","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"655.316910","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"655.446197","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"655.446389","198.52.200.39","10.0.2.15","1474","TLSv1.2","Application Data, Application Data"
"655.446442","198.52.200.39","10.0.2.15","1310","TLSv1.2","Application Data, Application Data"
"655.511488","198.52.200.39","10.0.2.15","1179","TLSv1.2","Application Data, Application Data, Application Data"
"655.580040","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"655.762030","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"655.826823","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"655.929726","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"656.064798","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"656.169345","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"656.386982","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"656.387103","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"656.452653","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"656.520056","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"656.641771","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"656.783296","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"656.926241","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"657.370859","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"657.493520","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"657.513744","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"657.615970","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"657.717794","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"657.782537","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"657.847245","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"657.949660","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"658.073646","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"658.185832","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"658.289300","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"658.366103","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"658.489049","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"658.651584","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"658.718686","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"658.810848","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"659.076441","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"659.274021","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"660.481110","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"664.481231","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"664.604038","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"664.726957","198.52.200.39","10.0.2.15","1474","TCP","443  >  38894 [ACK] Seq=4501180 Ack=7660003 Win=65535 Len=1420 [TCP segment of a reassembled PDU]"
"664.727011","198.52.200.39","10.0.2.15","205","TLSv1.2","Application Data"
"664.849313","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"665.233448","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"665.485316","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"665.607842","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"665.730116","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"665.853485","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"665.918180","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"665.976179","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"666.101268","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"666.451102","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"666.553493","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"666.574301","198.52.200.39","10.0.2.15","1474","TLSv1.2","Application Data, Application Data"
"666.574397","198.52.200.39","10.0.2.15","1310","TLSv1.2","Application Data, Application Data"
"666.618273","198.52.200.39","10.0.2.15","636","TLSv1.2","Application Data, Application Data"
"666.697643","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"666.762446","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"666.827610","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"666.892602","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"666.957630","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"667.104512","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"667.399136","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"667.558005","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"667.661864","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"667.796077","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"667.860920","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"667.925910","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"667.990668","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"668.109662","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"668.231425","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"668.296161","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"668.361933","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"668.479099","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"668.544383","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"668.609448","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"668.723936","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"668.789092","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"668.853866","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"668.918771","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"668.983587","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"669.092000","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"669.157170","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"669.222047","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"669.287131","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"669.351817","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"669.460321","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"669.585515","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"669.597671","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"669.662397","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"669.765558","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"669.831223","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"669.896528","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"669.961911","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"670.116753","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"670.182402","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"670.247215","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"670.362380","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"670.427720","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"670.492874","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"670.708298","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"670.871040","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"671.119311","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"671.172463","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"671.184084","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"671.285454","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"671.363851","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"671.456379","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"671.521466","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"671.609582","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"671.674725","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"671.739627","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"671.855000","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"671.919867","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"671.985224","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"672.439454","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"672.439987","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"672.504027","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"672.562623","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"672.568821","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"672.662941","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"672.765798","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"672.830472","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"672.930221","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"673.097414","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"673.140550","198.52.200.39","10.0.2.15","1380","TLSv1.2","Application Data, Application Data"
"673.162160","198.52.200.39","10.0.2.15","357","TLSv1.2","Application Data"
"673.226901","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"673.335504","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"673.441451","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"673.557158","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"673.695833","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"673.760873","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"673.841925","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"673.945466","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"674.134728","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"674.199614","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"674.492623","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"674.569050","198.52.200.39","10.0.2.15","1474","TLSv1.2","Application Data, Application Data"
"674.569081","198.52.200.39","10.0.2.15","1310","TLSv1.2","Application Data, Application Data"
"674.614779","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data, Application Data"
"674.616483","198.52.200.39","10.0.2.15","384","TLSv1.2","Application Data"
"674.692053","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"674.756610","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"674.814560","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"674.821576","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"674.937379","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"675.141525","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"675.206171","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"675.279557","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"675.387543","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"675.479950","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"675.546740","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"675.655143","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"675.752380","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"675.778332","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data"
"675.841002","198.52.200.39","10.0.2.15","859","TLSv1.2","Application Data, Application Data"
"675.925751","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"676.022257","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"676.155889","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"676.230260","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"676.318451","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"676.395383","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"676.504436","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"676.617581","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"676.685820","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data"
"676.739078","198.52.200.39","10.0.2.15","1373","TLSv1.2","Application Data, Application Data"
"676.835928","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"676.923409","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"676.990682","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"677.055653","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"677.499649","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"677.499933","198.52.200.39","10.0.2.15","1474","TLSv1.2","Application Data"
"677.499993","198.52.200.39","10.0.2.15","1474","TLSv1.2","Application Data, Application Data, Application Data"
"677.500004","198.52.200.39","10.0.2.15","1228","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"677.564577","198.52.200.39","10.0.2.15","869","TLSv1.2","Application Data, Application Data"
"677.622450","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"677.669324","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"677.745135","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"677.804672","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"677.822765","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"677.887308","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"678.024457","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"678.162479","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"678.309447","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"678.438228","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"678.497729","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"678.502859","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"678.620555","198.52.200.39","10.0.2.15","1474","TLSv1.2","Application Data, Application Data"
"678.620582","198.52.200.39","10.0.2.15","515","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"678.685213","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"678.749888","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"678.867435","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"678.965042","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data"
"678.967504","198.52.200.39","10.0.2.15","316","TLSv1.2","Application Data"
"679.032137","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"679.169107","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"679.234264","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
